0.000000000000000000e+00,5.900000000000000000e+01,2.300000000000000000e+01,5.600000000000000000e+01,9.000000000000000000e+00,1.070000000000000000e+02,3.800000000000000000e+01,0.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00
2.850000000000000000e+02,4.310000000000000000e+02,1.110000000000000000e+02,1.500000000000000000e+02,3.860000000000000000e+02,4.390000000000000000e+02,2.370000000000000000e+02,1.130000000000000000e+02,2.140000000000000000e+02,1.040000000000000000e+02
