2.100000000000000000e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01,2.100000000000000000e+01,2.400000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01
2.030000000000000000e+02,1.060000000000000000e+02,6.800000000000000000e+01,9.000000000000000000e+00,7.300000000000000000e+01,5.700000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,3.600000000000000000e+01
2.300000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.200000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01
2.820000000000000000e+02,1.320000000000000000e+02,4.200000000000000000e+02,1.670000000000000000e+02,5.110000000000000000e+02,1.710000000000000000e+02,1.190000000000000000e+02,3.120000000000000000e+02,3.940000000000000000e+02,2.340000000000000000e+02
